Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Berlin_cohort_Sweden_mag_speclib_OBO/All_Raw/20190228_QX1_PhGe_SA_EASY12-10_Deigendesch_C12_168743858_repeat.mzML
O14737;O14737-2	O14737;O14737-2				220240
O14745	O14745				479071
O14773	O14773				2.24007e+07
O14786	O14786;O14786-2;O14786-3				1.24593e+07
O14791-2	O14791;O14791-2;O14791-3				4.54368e+06
O14793	O14793				5.13058e+06
O14810	O14810;Q6PUV4				2.43765e+06
O14917;O14917-2	O14917;O14917-2				5.65358e+06
O15031	O15031				2.45492e+07
O15041;O15041-2	O15041;O15041-2				871966
O15123;O15123-2;O15123-3	O15123;O15123-2;O15123-3				647055
O15197;O15197-3	O15197;O15197-3				1.02402e+07
O15204;O15204-2	O15204;O15204-2				2.35517e+06
O15230	O15230				4.47449e+06
O15232;O15232-2	O15232;O15232-2				4.55106e+06
O15240	O15240				2.18688e+08
O15335	O15335				4.32712e+06
O15354	O15354				3.77492e+07
O15394	O15394;O15394-2				3.31082e+07
O15400;O15400-2	O15400;O15400-2				1.66968e+06
O15466;O15466-2	O15466;O15466-2				2.09426e+06
O15498;O15498-2	O15498;O15498-2				267295
O43155	O43155				3.10197e+07
O43157	O43157;O43157-2;O43157-3				5.96622e+06
O43173	O43173				3.95409e+06
O43240	O43240				3.31566e+06
O43278;O43278-2	O43278;O43278-2				4.50718e+06
O43291	O43291				1.15591e+07
O43300	O43300				4.65376e+06
O43323	O43323				665921
O43405	O43405;O43405-2				4.57703e+07
O43493;O43493-3;O43493-5;O43493-7	O43493;O43493-3;O43493-5;O43493-7				4.0814e+07
O43505	O43505				6.91686e+08
O43508	O43508				1.24282e+06
O43508-2	O75888;O75888-3;O43508-2;O75888-2;O75888-4;O75888-5				2.17699e+06
O43529	O43529				1.26786e+07
O43556;O43556-3;O43556-4	O43556;O43556-3;O43556-4				1.56353e+07
O43567	O43567				1.64029e+07
O43581-2;O43581-3;O43581-5	O43581-2;O43581-3;O43581-5				1.44028e+06
O43736;O43736-2	O43736;O43736-2				2.67536e+06
O43827	O43827				2.66617e+07
O43852;O43852-2;O43852-3;O43852-4;O43852-5;O43852-9	O43852;O43852-10;O43852-11;O43852-12;O43852-13;O43852-14;O43852-2;O43852-3;O43852-4;O43852-5;O43852-6;O43852-7;O43852-8;O43852-9				5.18685e+06
O43854;O43854-2	O43854;O43854-2				667491
O43866	O43866				5.93052e+06
O43897;O43897-2	O43897;O43897-2				1.92216e+06
O43909	O43909				733952
O43916	O43916				1.58149e+06
O60241;O60241-2;O60241-3;O60241-4	O60241;O60241-2;O60241-3;O60241-4				1.49047e+07
O60242	O60242				2.79783e+06
O60243	O60243;O60243-2				5.6577e+06
O60245;O60245-2	O60245;O60245-2				1.15323e+07
O60279	O60279				2.65194e+07
O60291;O60291-2;O60291-3;O60291-4	O60291;O60291-2;O60291-3;O60291-4				1.25393e+06
O60330	O60330;Q9Y5G5;Q9Y5G8;Q9Y5G9;O60330-2;Q9Y5G5-2;Q9Y5G8-2;Q9Y5G9-2				3.37048e+06
O60449;O60449-2;O60449-3	O60449;O60449-2;O60449-3				2.49509e+06
O60462;O60462-2;O60462-3;O60462-4;O60462-5	O60462;O60462-2;O60462-3;O60462-4;O60462-5;O60462-6				1.06653e+07
O60476	O60476				3.9736e+06
O60477	O60477;Q76B58;O60477-3;Q76B58-2				756804
O60512	O60512				2.67534e+06
O60565	O60565				446096
O60568	O60568				4.55739e+06
O60613	O60613				4.05061e+06
O60883	O60883				1.2876e+08
O60888-3	O60888;O60888-2;O60888-3				1.64516e+07
O60909;O60909-2;O60909-3	O60909;O60909-2;O60909-3				609163
O60939	O60939				2.6641e+06
O75051	O75051;O75051-2				2.16801e+06
O75063	O75063				5.74524e+06
O75071	O75071				1.19607e+07
O75077;O75077-2;O75077-3	O75077;O75077-2;O75077-3				3.59076e+06
O75078	O75078;O75078-2				7.50928e+06
O75083	O75083;O75083-3				2.38757e+06
O75084;Q14332	O75084;Q14332				862275
O75144;O75144-2	O75144;O75144-2;O75144-3				4.42269e+07
O75173;O75173-2	O75173;O75173-2				1.23336e+07
O75223	O75223				1.09451e+06
O75326	O75326;O75326-2				8.1785e+07
O75340;O75340-2	O75340;O75340-2				395246
O75347;O75347-2	O75347;O75347-2				1.43275e+06
O75354;O75354-2;O75354-3	O75354;O75354-2;O75354-3				1.86164e+06
O75363-2	O75363;O75363-2				340129
O75368	O75368				2.89391e+06
O75467;Q6AW86	O75467;Q6AW86				9.24254e+06
O75487;O75487-2	O75487;O75487-2				1.92854e+06
O75493	O75493				1.18463e+07
O75503	O75503				1.03906e+07
O75509	O75509				3.05723e+07
O75594	O75594				453136
O75629	O75629				5.80849e+06
O75636;O75636-2	O75636;O75636-2				241541
O75711	O75711				4.52317e+08
O75752	O75752				8.27783e+06
O75781;O75781-2	O75781;O75781-2				3.36416e+06
O75787;O75787-2	O75787;O75787-2				4.57872e+07
O75828	O75828				3.99062e+06
O75874	O75874				3.29029e+06
O75882-2;O75882-3	O75882;O75882-2;O75882-3				1.16946e+07
O75973	O75973				826472
O75976	O75976				1.92979e+06
O76061	O76061				6.12667e+06
O76070	O76070				1.92516e+06
O94760	O94760				1.11364e+07
O94766	O94766;Q9NPZ5				3.48587e+06
O94769	O94769;O94769-2				2.03419e+07
O94772;O94772-2	O94772;O94772-2				1.70584e+08
O94779;O94779-2	O94779;O94779-2;O94779-4				1.61531e+06
O94856-11	O94856;O94856-10;O94856-11;O94856-12;O94856-13;O94856-3;O94856-4;O94856-5;O94856-6;O94856-7;O94856-8;O94856-9				5.31722e+07
O94898	O94898				889103
O94910;O94910-2	O94910;O94910-2				9.45554e+06
O94919	O94919				4.74296e+07
O94923	O94923				968318
O94933	O94933				1.64128e+06
O94973;O94973-2	O94973;O94973-2				531082
O94985	O94985				2.27626e+06
O94985-2	O94985;O94985-2				3.29931e+08
O94991	O94991;O94991-2				6.96876e+06
O95084	O95084;O95084-2				1.78441e+06
O95157	O95157				1.98517e+06
O95158	O95158				3.30647e+07
O95185;O95185-2	O95185;O95185-2				4.79974e+06
O95196;O95196-2	O95196;O95196-2				1.09597e+07
O95206;O95206-2	O95206;O95206-2				5.47773e+06
O95297;O95297-2;O95297-3	O95297;O95297-2;O95297-3;O95297-4				848695
O95336	O95336				2.96713e+06
O95390	O95390				4.28766e+06
O95428;O95428-5;O95428-6	O95428;O95428-3;O95428-4;O95428-5;O95428-6				1.44517e+07
O95445	O95445;O95445-2				7.25459e+06
O95450;O95450-2	O95450;O95450-2				3.24864e+06
O95467	O95467				4.91079e+06
O95477	O95477				7.33314e+06
O95490;O95490-2;O95490-3;O95490-4;O95490-5;O95490-6;O95490-7	O95490;O95490-2;O95490-3;O95490-4;O95490-5;O95490-6;O95490-7				1.43734e+06
O95497	O95497				393684
O95502	O95502				1.92576e+08
O95633;O95633-2	O95633;O95633-2				4.54379e+06
O95841	O95841				1.68216e+06
O95865	O95865				1.017e+06
O95881	O95881				508528
O95897	O95897				2.38482e+06
O95967	O95967				2.50225e+07
O95970	O95970;O95970-2				578898
O95980	O95980				1.47643e+07
O95998	O95998;O95998-4				1.09021e+07
P00325;P00325-2;P00326;P07327	P00325;P00326;P07327;P00325-2				153948
P00338;P00338-3	P00338;P00338-3;P00338-4				9.92061e+06
P00352	P00352				1.76378e+06
P00390;P00390-2;P00390-3;P00390-4;P00390-5	P00390;P00390-2;P00390-3;P00390-4;P00390-5				2.95267e+06
P00441	P00441				4.43217e+08
P00450	P00450				2.0434e+08
P00488	P00488				1.58037e+06
P00492	P00492				3.13622e+06
P00505	P00505;P00505-2				1.16458e+09
P00533;P00533-3;P00533-4	P00533;P00533-2;P00533-3;P00533-4				2.05972e+06
P00558	P00558;P00558-2				1.43881e+07
P00568	P00568				1.15125e+06
P00734	P00734				7.71466e+07
P00736	P00736				2.03835e+08
P00738	P00738;P00738-2				5.15719e+08
P00739	P00739;P00739-2				1.38408e+06
P00740;P00740-2	P00740;P00740-2				4.17897e+06
P00742	P00742				2.68378e+07
P00746	P00746				3.84073e+08
P00747	P00747				8.22868e+07
P00748	P00748				1.11718e+08
P00751	P00751;P00751-2				1.58846e+08
P00813	P00813				173371
P00918	P00918				820251
P01008	P01008				3.46299e+08
P01009	P01009;P01009-2;P01009-3				7.67668e+09
P01011	P01011				8.32301e+08
P01019	P01019				9.01126e+08
P01023	P01023				8.69711e+08
P01024	P01024				1.17935e+09
P01031	P01031				3.22312e+07
P01033	P01033				7.90556e+07
P01034	P01034				4.42935e+09
P01036;P01037	P01036;P01037				1.44842e+06
P01042	P01042;P01042-2;P01042-3				2.56205e+08
P01042-2;P01042-3	P01042-2;P01042-3				9.99813e+07
P01127;P01127-2	P01127;P01127-2				4.52406e+07
P01130;P01130-2;P01130-3;P01130-4;P01130-5;P01130-6	P01130;P01130-2;P01130-3;P01130-4;P01130-5;P01130-6				1.04377e+06
P01178	P01178				2.82078e+06
P01210	P01210				1.40205e+08
P01213	P01213				8.02283e+06
P01236	P01236				2.01468e+06
P01258;P01258-2;P06881	P01258;P06881;P10092;P01258-2				674534
P01282;P01282-2	P01282;P01282-2				1.28341e+06
P01303	P01303				1.58228e+07
P01344;P01344-2;P01344-3	P01344;P01344-2;P01344-3				1.03884e+08
P01591	P01591				2.96236e+07
P01593;P01594	P01593;P01594				7.26212e+07
P01597;P04432	P01597;P01611;P04432;A0A0C4DH72;A0A0C4DH73				7.08882e+07
P01599	P01599;A0A0C4DH72				5.31249e+06
P01601	P01601				6.91008e+06
P01602	P01602				1.76746e+06
P01619	P01619				1.36984e+09
P01700	P01700				7.40573e+07
P01701	P01701				3.40786e+07
P01703	P01703				6.64898e+06
P01705	P01704;P01705				1.14658e+07
P01706	P01706				4.47064e+06
P01709	P01706;P01709;P0DOX8				2.23472e+07
P01714	P01714				1.39519e+07
P01715	P01715				2.48088e+06
P01717	P01717				1.81325e+08
P01721	P01721				3.39637e+06
P01742	P01742				2.94761e+07
P01743	P01743				902705
P01768;P0DP03	P01768;P0DP02;P0DP03				1.96555e+06
P01772	P01768;P01772;P0DP02;P0DP03				1.88637e+08
P01780	P01780				1.41268e+08
P01814	P01814				5.34468e+06
P01817	P01817				8.94981e+06
P01833	P01833				2.00772e+06
P01834	P01834				4.671e+07
P01859;P01859-1	P01859;P01859-1				1.8646e+09
P01860;P01860-1	P01860;P01860-1				1.75626e+08
P01861;P01861-1	P01861;P01861-1				5.71948e+07
P01871;P01871-1	P01871;P0DOX6;P01871-1				5.15766e+07
P01876;P01876-1	P01876;P01876-1				8.32673e+08
P01889	P01889;P04439;P04439-2				5.48547e+06
P01903	P01903;P01906				4.28941e+06
P01911	P01911;P04440				5.03933e+06
P02144	P02144				2.32488e+07
P02452	P02452				1.51533e+08
P02461	P02461;P02461-2				1.31493e+07
P02511	P02511				3.3851e+06
P02647	P02647				3.86243e+09
P02649	P02649				9.13728e+09
P02652	P02652				5.75793e+08
P02654	P02654				8.9979e+07
P02655	P02655				1.40119e+07
P02656	P02656				5.09582e+07
P02671	P02671;P02671-2				1.20089e+08
P02675	P02675				1.95127e+08
P02679;P02679-2	P02679;P02679-2				7.75703e+07
P02686;P02686-3;P02686-4;P02686-5;P02686-6	P02686;P02686-3;P02686-4;P02686-5;P02686-6				543906
P02741	P02741				1.10505e+06
P02743	P02743				4.13103e+06
P02745	P02745				2.38547e+08
P02746	P02746				2.83817e+08
P02747	P02747				1.23296e+08
P02748	P02748				4.65076e+07
P02749	P02749				1.35051e+08
P02750	P02750				1.33985e+08
P02751;P02751-1	P02751;P02751-1;P02751-10;P02751-11;P02751-12;P02751-13;P02751-14;P02751-16;P02751-17;P02751-2;P02751-3;P02751-4;P02751-5;P02751-6;P02751-7;P02751-8;P02751-9				3.61618e+08
P02753	P02753				2.52187e+08
P02760	P02760				1.11974e+08
P02763	P02763				1.56208e+09
P02765	P02765				1.00112e+09
P02766	P02766				3.49196e+09
P02768	P02768				2.92193e+10
P02774;P02774-3	P02774;P02774-2;P02774-3				9.73161e+08
P02786	P02786				2.12703e+06
P02787	P02787				9.72099e+09
P02788;P02788-2	P02788;P02788-2				4.71728e+06
P02790	P02790				1.31937e+09
P02792	P02792				3.90327e+06
P02794	P02794				6.76398e+06
P02810	P02810				1.40035e+06
P03950	P03950				4.17198e+06
P03951;P03951-2	P03951;P03951-2				2.18006e+06
P03952	P03952				1.22749e+07
P04003	P04003				1.81989e+06
P04004	P04004				5.05237e+08
P04040	P04040				792464
P04062;P04062-2;P04062-4;P04062-5	P04062;P04062-2;P04062-4;P04062-5				4.19615e+06
P04066	P04066				1.23763e+07
P04070;P04070-2	P04070;P04070-2				5.42186e+06
P04075	P04075;P09972;P04075-2				6.33831e+07
P04080	P04080				3.15246e+06
P04085;P04085-2	P04085;P04085-2				1.26517e+07
P04114	P04114				3.21696e+06
P04156	P04156				3.38031e+08
P04179	P04179;P04179-2;P04179-3;P04179-4				1.32903e+07
P04180	P04180				6.24379e+07
P04196	P04196				2.0087e+08
P04216	P04216				6.61665e+08
P04217	P04217;P04217-2				3.66748e+08
P04217-2	P04217-2				4.19364e+06
P04233;P04233-2;P04233-4;P04233-5	P04233;P04233-2;P04233-4;P04233-5				7.00856e+06
P04264	P04264				2.1999e+07
P04271	P04271				3.09398e+06
P04275	P04275				8.32018e+06
P04278	P04278;P04278-2;P04278-3;P04278-4;P04278-5				9.64295e+06
P04350;P07437;P68371	P04350;P07437;P68371				456765
P04406	P04406;P04406-2				5.97012e+07
P04439;P04439-2	P01893;P04439;P04439-2				1.34676e+07
P04746-2	P04746;P04746-2				440304
P04792	P04792				978561
P04908;P0C0S5;P0C0S8;P16104;P20671;Q16777;Q6FI13;Q71UI9;Q71UI9-2;Q71UI9-5;Q7L7L0;Q8IUE6;Q93077;Q96KK5;Q96QV6;Q99878;Q9BTM1;Q9BTM1-2	P04908;P0C0S5;P0C0S8;P16104;P20671;Q16777;Q6FI13;Q71UI9;Q7L7L0;Q8IUE6;Q93077;Q96KK5;Q96QV6;Q99878;Q9BTM1;Q71UI9-2;Q71UI9-5;Q9BTM1-2				1.03671e+06
P05023;P05023-2;P05023-4	P05023;P05023-2;P05023-3;P05023-4				1.05117e+06
P05026;P05026-2	P05026;P05026-2				1.51149e+06
P05060	P05060				9.77928e+08
P05067;P05067-11;P05067-8	P05067;P05067-4;P05067-10;P05067-11;P05067-3;P05067-5;P05067-6;P05067-7;P05067-8;P05067-9				1.21816e+09
P05090	P05090				4.05093e+09
P05107	P05107				353351
P05121	P05121				933198
P05154	P05154				2.04416e+07
P05155;P05155-3	P05155;P05155-2;P05155-3				5.63442e+08
P05156	P05156				3.59478e+07
P05160	P05160				2.26235e+06
P05362	P05362				3.06367e+06
P05408;P05408-2	P05408;P05408-2				4.25708e+08
P05413	P05413				1.08089e+07
P05451	P05451;P48304				975846
P05452	P05452				1.99379e+08
P05543	P05543				2.96806e+07
P05546	P05546				1.10657e+08
P05556;P05556-2;P05556-3;P05556-4;P05556-5	P05556;P05556-2;P05556-5;P05556-3;P05556-4				1.39463e+06
P05937	P05937;P05937-2				1.28287e+07
P05997	P05997				2.23519e+06
P06276	P06276				1.19793e+07
P06280	P06280				1.43004e+06
P06307	P06307				1.56216e+07
P06310	P06310				2.66039e+08
P06312	P06312				2.12322e+08
P06315	P06315				3.769e+06
P06331	P01824;P01825;P06331;A0A0C4DH41;P0DP06;P0DP08				1.2997e+07
P06396	P06396;P06396-2;P06396-3;P06396-4				1.62379e+09
P06396-2	P06396-2				4.76664e+07
P06454;P06454-2	P06454;P06454-2				137785
P06681	P06681;P06681-2;P06681-3				4.40392e+07
P06702	P06702				1.86603e+06
P06703	P06703				4.67933e+06
P06727	P06727				5.47507e+08
P06732	P06732				2.24475e+06
P06733	P06733;P06733-2				1.63884e+07
P06744;P06744-2	P06744;P06744-2				5.59275e+06
P06753;P06753-2;P06753-3;P06753-4;P06753-5;P06753-6	P06753;P67936;P06753-2;P06753-3;P06753-4;P06753-5;P06753-6;P06753-7;P67936-2				1.07363e+06
P06865	P06865				1.73478e+07
P07093;P07093-2;P07093-3	P07093;P07093-2;P07093-3				7.37857e+06
P07108;P07108-2;P07108-3;P07108-4;P07108-5	P07108;P07108-2;P07108-3;P07108-4;P07108-5;P07108-6				2.43179e+07
P07195	P00338;P07195;P07864;Q6ZMR3;P00338-3;P00338-2;P00338-4;P00338-5				4.17129e+07
P07225	P07225				1.03953e+08
P07237	P07237				7.84892e+06
P07307;P07307-2;P07307-3	P07307;P07307-3;P07307-2				482007
P07311	P07311				3.09161e+06
P07333	P07333;P07333-2				8.8994e+07
P07339	P07339				2.86311e+08
P07355;P07355-2	A6NMY6;P07355;P07355-2				800689
P07357	P07357				2.53577e+07
P07358	P07358				2.7614e+07
P07360	P07360				1.38143e+07
P07451	P07451				1.17354e+07
P07477;Q9BYE2;Q9BYE2-2;Q9BYE2-3;Q9BYE2-6	P07477;Q9BYE2;Q9BYE2-2;Q9BYE2-3;Q9BYE2-6				8.10558e+06
P07492	P07492;P07492-2;P07492-3				1.65605e+06
P07585	P07585				4.01645e+07
P07602;P07602-2;P07602-3	P07602;P07602-2;P07602-3				7.32068e+07
P07686	P07686				2.79325e+07
P07711	P07711;P07711-3				3.40056e+07
P07737	P07737				5.36995e+06
P07858	P07858				7.67876e+07
P07900;P07900-2	P07900;P07900-2				2.24145e+06
P07942	P07942				7.30754e+06
P07951-2;P07951-3	P06753;P07951;P09493;P09493-10;P67936;P07951-2;P09493-5;P06753-2;P06753-3;P09493-2;P09493-3;P09493-4;P09493-6;P09493-7;P09493-8;P09493-9;P06753-4;P06753-5;P06753-6;P07951-3;P67936-2				1.70428e+06
P07988	P07988				236994
P07996	P07996;P07996-2				5.3902e+06
P07998	P07998				4.70797e+07
P08123	P08123				3.75942e+07
P08133;P08133-2	P08133;P08133-2				299635
P08174;P08174-2;P08174-3;P08174-4;P08174-5;P08174-6;P08174-7	P08174;P08174-2;P08174-3;P08174-4;P08174-5;P08174-6;P08174-7				2.68565e+07
P08185	P08185				7.64491e+07
P08195;P08195-2;P08195-3;P08195-4;P08195-5	P08195;P08195-4;P08195-2;P08195-3;P08195-5				4.09198e+07
P08236;P08236-3	P08236;P08236-3				1.38487e+06
P08238	P07900;P08238;P07900-2				465173
P08253	P08253;P08253-2;P08253-3				4.45044e+07
P08254	P08254;P09238				611618
P08294	P08294				1.73675e+08
P08476	P08476				936562
P08493-2	P08493;P08493-2				4.4491e+07
P08519	P08519				514734
P08571	P08571				3.14726e+08
P08572	P08572				6.15775e+06
P08575;P08575-10;P08575-4;P08575-5;P08575-6;P08575-7;P08575-8;P08575-9	P08575;P08575-10;P08575-4;P08575-5;P08575-6;P08575-7;P08575-8;P08575-9				279370
P08581;P08581-2	P08581;P08581-2				3.55319e+06
P08582	P08582;P08582-2				1.45613e+07
P08603	P08603				1.76124e+08
P08637	P08637				1.27583e+07
P08670	P08670				3.49453e+06
P08697	P08697;P08697-2				2.82051e+08
P08709;P08709-2	P08709;P08709-2				344130
P08758	P08758				2.34431e+06
P08949;P08949-2	P08949;P08949-2				112047
P09104	P09104;P09104-2				1.18583e+07
P09211	P09211				6.10662e+06
P09382	P09382				1.96248e+07
P09417;P09417-2	P09417;P09417-2				1.82877e+07
P09455;P09455-2;P09455-3	P09455;P09455-2;P09455-3				1.05827e+06
P09486	P09486				1.8376e+08
P09603	P09603				4.62704e+07
P09619	P09619				8.98414e+06
P09622;P09622-2	P09622;P09622-2				6.82303e+06
P09668	P09668				3.60183e+07
P09871	P09871				1.47732e+08
P09936	P09936				3.68568e+06
P09958	P09958				1.58364e+06
P09960;P09960-4	P09960;P09960-2;P09960-3;P09960-4				844882
P09972	P09972				4.3358e+07
P0C0L4;P0C0L4-2	P0C0L4;P0C0L4-2				1.31789e+08
P0C0L5	P0C0L4;P0C0L5;P0C0L4-2				9.82867e+08
P0C6S8	P0C6S8				4.06818e+06
P0CG47;P0CG48;P62979;P62987	P0CG47;P0CG48;P62979;P62987				1.81221e+08
P0DJI8	P0DJI8				4.28006e+06
P0DMQ5	P0DMQ5				4.09334e+07
P0DMV8;P0DMV8-2;P0DMV9	P0DMV8;P0DMV9;P0DMV8-2				2.41639e+06
P0DOX2	P01876;P01877;P01876-1;P01877-1;P0DOX2				1.94373e+09
P0DOX3	P0DOX3				1.44889e+07
P0DOX4	P0DOX4				6.45532e+06
P0DOX5	P0DOX5				6.14704e+09
P0DOX7	P01834;P0DOX7				7.51545e+08
P0DOX8	B9A064;P0DOX8				4.31183e+08
P0DOY3	P0DOY2;P0DOY3				1.23343e+09
P0DP23;P0DP24;P0DP25	P0DP23;P0DP24;P0DP25;P27482				3.06166e+06
P0DP58	P0DP58				1.60512e+08
P0DTE1	P0DTE1				1.07105e+07
P0DTE7;P0DTE8;P0DUB6	P0DTE7;P0DTE8;P0DUB6				224602
P10114	P10114				434540
P10124	P10124				4.61738e+06
P10153	P10153				2.56765e+07
P10253	P10253				6.78917e+06
P10321;P10321-2	P10321;P10321-2				2.2023e+06
P10451-3	P10451-3				2.18347e+07
P10451-5	P10451;P10451-4;P10451-5				5.62593e+08
P10586;P10586-2	P10586;P23468;P10586-2;P23468-3;P23468-4;P23468-5;P23468-6;P23468-7				2.03497e+07
P10599	P10599;P10599-2				2.11017e+07
P10619;P10619-2	P10619;P10619-2				1.85621e+06
P10636-2;P10636-6	P10636;P10636-8;P10636-6;P10636-2;P10636-3;P10636-4;P10636-5;P10636-7;P10636-9				1.00867e+06
P10643	P10643				8.55819e+07
P10644	P10644;P10644-2				3.19102e+06
P10645	P10645				6.2388e+08
P10721;P10721-2	P10721;P10721-2				1.18288e+07
P10745	P10745				2.19503e+06
P10768	P10768				5.08049e+06
