Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Berlin_cohort_Sweden_speclib_OBO/All_Raw/20190228_QX1_PhGe_SA_EASY12-10_Deigendesch_A6_82545313.mzML
A0A0C4DH72;A0A0C4DH73;P01597;P01611;P04432	P01597;P01611;P04432;A0A0C4DH72;A0A0C4DH73				2.17613e+07
A0A0J9YX35	A0A0J9YX35				3.0731e+07
A0A0J9YXX1	A0A0J9YXX1				2.0128e+07
A0M8Q6	P0CG04;P0DOY2;P0DOY3;A0M8Q6;P0CF74;B9A064;P0DOX8				1.55676e+08
A1L4H1	A1L4H1;A1L4H1-2				4.44218e+06
A2RU67	A2RU67				594683
A5D6W6	A5D6W6				827208
A6BM72;A6BM72-2;A6BM72-4	A6BM72;A6BM72-2;A6BM72-4				2.43053e+06
A6NCE7;Q9GZQ8	Q9GZQ8;A6NCE7				478832
A6NGN9	A6NGN9				7.36009e+06
A6NL88	A6NL88				4.76116e+06
A6NLU5	A6NLU5				5.42037e+06
B1AJZ9;B1AJZ9-4	B1AJZ9;B1AJZ9-4				6.24714e+06
B4DS77;B4DS77-2;B4DS77-3	B4DS77;B4DS77-2;B4DS77-3				334209
C9JVW0	C9JVW0				7.4771e+06
I3L3R5	I3L3R5				437461
O00115;O00115-2	O00115;O00115-2				1.5484e+06
O00142;O00142-2;O00142-3;O00142-4;O00142-5;O00142-6	O00142;O00142-2;O00142-3;O00142-4;O00142-5;O00142-6				4.62386e+07
O00187;O00187-2	O00187;O00187-2				1.54398e+06
O00264	O00264;O15173;O15173-2				4.36207e+06
O00299	O00299				450058
O00339;O00339-2;O00339-3	O00339;O00339-2;O00339-3				1.83425e+06
O00391	O00391;O00391-2				2.49126e+07
O00451	O00451;O00451-2;O00451-3				1.76322e+07
O00461	O00461				9.77741e+06
O00462	O00462				4.74186e+06
O00468-6	O00468-6;O00468-7				2.13388e+07
O00469;O00469-2;O00469-3	O00469;O00469-2;O00469-3				72072.4
O00499;O00499-10;O00499-11;O00499-2;O00499-3;O00499-4;O00499-5;O00499-6;O00499-7;O00499-8;O00499-9	O00499;O00499-10;O00499-11;O00499-2;O00499-3;O00499-4;O00499-5;O00499-6;O00499-7;O00499-8;O00499-9				878171
O00533	O00533;O00533-2				1.40166e+08
O00533-2	O00533-2				1.67165e+07
O00560;O00560-2;O00560-3	O00560;O00560-2;O00560-3				745381
O00567	O00567				347011
O00584	O00584				5.73613e+06
O00754;O00754-2	O00754;O00754-2				1.88987e+06
O14498	O14498				6.42234e+07
O14514	O14514				1.1127e+06
O14522;O14522-1	O14522;O14522-1				637249
O14594	O14594				1.59457e+08
O14657	O14657				109423
O14668;O14668-2	O14668;O14668-2				3.75884e+06
O14672	O14672				3.16641e+06
O14745	O14745				157571
O14773	O14773				6.2778e+06
O14786;O14786-2;O14786-3	O14786;O14786-2;O14786-3				5.44138e+06
O14791-2	O14791;O14791-2;O14791-3				1.45775e+08
O14793	O14793				3.58845e+06
O14917;O14917-2	O14917;O14917-2				3.14305e+06
O15031	O15031				4.92391e+06
O15041;O15041-2	O15041;O15041-2				824779
O15126;O15126-2	O15126;O15126-2				781786
O15197;O15197-3	O15197;O15197-3				3.94972e+06
O15204;O15204-2	O15204;O15204-2				1.03517e+06
O15230	O15230				3.7655e+06
O15232;O15232-2	O15232;O15232-2				1.61784e+06
O15240	O15240				2.04772e+08
O15335	O15335				3.72311e+06
O15354	O15354				3.08445e+07
O15394	O15394;O15394-2				2.8045e+07
O15400;O15400-2	O15400;O15400-2				391267
O15466;O15466-2	O15466;O15466-2				1.77146e+06
O15540;O15540-2	O15540;O15540-2				1.96889e+06
O43155	O43155				901051
O43157	O43157;O43157-2;O43157-3				3.02146e+06
O43173	O43173				3.91645e+06
O43240	O43240				805134
O43278;O43278-2	O43278;O43278-2				2.78278e+06
O43286	O43286				546667
O43291	O43291				8.40694e+06
O43300	O43300				2.54889e+06
O43405	O43405;O43405-2				4.67061e+07
O43493;O43493-3;O43493-5;O43493-7	O43493;O43493-3;O43493-5;O43493-7				4.78364e+07
O43504	O43504				796719
O43505	O43505				4.72902e+08
O43508-2	O43508;O43508-2				2.64153e+06
O43529	O43529				5.35204e+06
O43556;O43556-3;O43556-4	O43556;O43556-3;O43556-4				1.39424e+07
O43567	O43567				8.3554e+06
O43581-2;O43581-3;O43581-5	O43581-2;O43581-3;O43581-5				853448
O43827	O43827				6.2647e+06
O43852;O43852-2;O43852-3;O43852-4;O43852-5;O43852-9	O43852;O43852-10;O43852-11;O43852-12;O43852-13;O43852-14;O43852-2;O43852-3;O43852-4;O43852-5;O43852-6;O43852-7;O43852-8;O43852-9				756225
O43854;O43854-2	O43854;O43854-2				166027
O43866	O43866				2.88537e+06
O43897;O43897-2	O43897;O43897-2				441768
O43909	O43909				437603
O43916	O43916				5.2489e+07
O60241;O60241-2;O60241-3;O60241-4	O60241;O60241-2;O60241-3;O60241-4				9.0074e+06
O60242	O60242				1.49326e+06
O60243	O60243				5.43123e+06
O60245;O60245-2	O60245;O60245-2				2.67981e+06
O60279	O60279				1.27785e+07
O60449;O60449-2;O60449-3	O60449;O60449-2;O60449-3				907733
O60462;O60462-2;O60462-3;O60462-4;O60462-5	O60462;O60462-2;O60462-3;O60462-4;O60462-5;O60462-6				8.15701e+06
O60476	O60476				2.03469e+06
O60512	O60512				978393
O60565	O60565				317744
O60568	O60568				1.73622e+06
O60613	O60613				1.5907e+06
O60883	O60883				7.7475e+07
O60888-3	O60888;O60888-2;O60888-3				4.22995e+07
O60939	O60939				2.69952e+06
O75063	O75063				3.14262e+06
O75071	O75071				8.7208e+06
O75077;O75077-2;O75077-3	O75077;O75077-2;O75077-3				4.5982e+06
O75078	O75078;O75078-2				5.56751e+06
O75083	O75083;O75083-3				750574
O75084;Q14332	O75084;Q14332				521133
O75093	O75093				1.86321e+07
O75144;O75144-2	O75144;O75144-2;O75144-3				1.37751e+07
O75173;O75173-2	O75173;O75173-2				8.15941e+06
O75326	O75326;O75326-2				7.01466e+07
O75354;O75354-2;O75354-3	O75354;O75354-2;O75354-3				1.5403e+06
O75368	O75368				2.15945e+06
O75487;O75487-2	O75487;O75487-2				708264
O75493	O75493				3.76363e+06
O75503	O75503				2.04959e+06
O75509	O75509				8.91524e+06
O75629	O75629				1.84449e+06
O75711	O75711				8.63585e+07
O75752	O75752				9.43602e+06
O75781;O75781-2	O75781;O75781-2				3.69129e+06
O75787;O75787-2	O75787;O75787-2				2.68334e+07
O75874	O75874				2.07427e+06
O75882;O75882-2;O75882-3	O75882;O75882-2;O75882-3				1.38807e+07
O75973	O75973				1.14461e+06
O75976	O75976				1.74749e+06
O76061	O76061				4.24379e+06
O76070	O76070;Q16143				1.56358e+06
O94760	O94760;O94760-2				5.42693e+06
O94766	O94766;O94766-2				1.12878e+06
O94769	O94769;O94769-2				9.32787e+06
O94772;O94772-2	O94772;O94772-2				1.23113e+08
O94779;O94779-2	O94779;O94779-2;O94779-4				407762
O94856-11	O94856;O94856-10;O94856-11;O94856-12;O94856-13;O94856-3;O94856-4;O94856-5;O94856-6;O94856-7;O94856-8;O94856-9				3.38171e+07
O94856-12;O94856-4;O94856-9	O94856-12;O94856-4;O94856-9				1.85922e+06
O94910;O94910-2	O94910;O94910-2				1.14586e+07
O94919	O94919				4.74715e+07
O94933	O94933				697759
O94973;O94973-2	O94973;O94973-2				685175
O94985	O94985				948938
O94985-2	O94985;O94985-2				2.74438e+08
O94991	O94991;O94991-2				6.49464e+06
O95157	O95157				705189
O95158	O95158				2.9161e+07
O95159	O95159				1.71342e+06
O95185;O95185-2	O95185;O95185-2				6.65116e+06
O95196;O95196-2	O95196;O95196-2				7.06346e+06
O95206;O95206-2	O95206;O95206-2				5.92233e+06
O95297;O95297-2;O95297-3	O95297;O95297-2;O95297-3;O95297-4				677259
O95336	O95336				1.09998e+06
O95390	O95390				2.32775e+06
O95428;O95428-5;O95428-6	O95428;O95428-2;O95428-4;O95428-5;O95428-6				5.83177e+06
O95445	O95445;O95445-2				5.61486e+06
O95450;O95450-2	O95450;O95450-2				2.43037e+06
O95467	O95467				3.03341e+06
O95490;O95490-2;O95490-3;O95490-4;O95490-5;O95490-6;O95490-7	O95490;O95490-2;O95490-3;O95490-4;O95490-5;O95490-6;O95490-7				296643
O95502	O95502				9.70701e+07
O95633;O95633-2	O95633;O95633-2				1.46319e+06
O95841	O95841				269620
O95865	O95865				295663
O95881	O95881				149293
O95897	O95897				564395
O95967	O95967				1.44835e+07
O95980	O95980				1.33104e+07
O95998	O95998;O95998-4				1.05046e+07
P00338;P00338-3	P00338;P00338-3;P00338-4				1.52693e+07
P00352	P00352				445855
P00390;P00390-2;P00390-3;P00390-4;P00390-5	P00390;P00390-2;P00390-3;P00390-4;P00390-5				1.24779e+06
P00441	P00441				6.71702e+08
P00450	P00450				1.67199e+08
P00488	P00488				2.49603e+06
P00492	P00492				2.15238e+06
P00505	P00505;P00505-2				3.35367e+06
P00533;P00533-3;P00533-4	P00533;P00533-2;P00533-3;P00533-4				1.03038e+06
P00558	P00558;P00558-2				5.85336e+06
P00734	P00734				8.51751e+07
P00736	P00736				1.75245e+08
P00738	P00738;P00738-2				1.27297e+09
P00739	P00739;P00739-2				6.31676e+08
P00740;P00740-2	P00740;P00740-2				4.10843e+06
P00742	P00742				1.13951e+07
P00746	P00746				2.79344e+08
P00747	P00747				1.29374e+08
P00748	P00748				4.31334e+07
P00751	P00751;P00751-2				1.72674e+08
P00915	P00915				1.75731e+06
P01008	P01008				7.00251e+08
P01009	P01009;P01009-2;P01009-3				5.09589e+09
P01011	P01011				1.22337e+09
P01019	P01019				1.97755e+08
P01023	P01023;P20742;P20742-2				3.93939e+08
P01024	P01024				1.40555e+09
P01031	P01031				3.72725e+07
P01033	P01033				3.26683e+07
P01034	P01034				1.18506e+10
P01036;P01037	P01036;P01037				934530
P01042	P01042;P01042-2;P01042-3				2.50017e+08
P01042-2;P01042-3	P01042-2;P01042-3				1.43365e+08
P01127;P01127-2	P01127;P01127-2				4.55068e+07
P01210	P01210				9.59974e+07
P01213	P01213				5.54461e+06
P01236	P01236				544588
P01258;P01258-2;P06881	P01258;P06881;P10092;P01258-2				1.76595e+06
P01282;P01282-2	P01282;P01282-2				1.25719e+06
P01303	P01303				6.52425e+06
P01344;P01344-2;P01344-3	P01344;P01344-2;P01344-3				9.73724e+06
P01591	P01591				6.35448e+06
P01593;P01594	P01593;P01594				2.36847e+07
P01599	P01599;A0A0C4DH72				9.44796e+06
P01602	P01602				7.27004e+06
P01619	P01619				1.03393e+09
P01700	P01700				6.33591e+07
P01701	P01701				2.54056e+07
P01703	P01703				2.39695e+06
P01705	P01705				2.58396e+06
P01706	P01706				1.97621e+06
P01709	P01706;P01709;P0DOX8				8.07197e+06
P01714	P01714				6.53406e+06
P01717	P01717				1.00047e+08
P01721	P01721				4.12899e+06
P01742	P01742				5.35091e+07
P01768;P0DP02;P0DP03	P01768;P0DP02;P0DP03				1.99005e+06
P01772	P01768;P01772;P0DP02;P0DP03				2.16298e+07
P01780	P01780				1.84375e+08
P01814	P01814				3.88897e+06
P01817	P01817				7.40266e+06
P01833	P01833				1.43338e+06
P01834	P01834				9.02254e+08
P01859;P01859-1	P01859;P01859-1				1.44766e+09
P01860;P01860-1	P01860;P01860-1				2.69048e+07
P01861;P01861-1	P01861;P01861-1				1.97094e+08
P01871;P01871-1	P01871;P0DOX6;P01871-1				1.82746e+07
P01876;P01876-1	P01876;P01876-1				1.26554e+08
P01893	P01893				5.55755e+06
P01903;P01906	P01903;P01906				320375
P01911	P01911;P04440				2.47801e+06
P02042	P02042				1.44328e+06
P02144	P02144				5.4613e+06
P02452	P02452				5.17236e+07
P02461	P02461;P02461-2				4.49579e+06
P02511	P02511				876966
P02647	P02647				2.59397e+09
P02649	P02649				3.52166e+09
P02652	P02652				6.60459e+08
P02654	P02654				6.40309e+07
P02655	P02655				6.59825e+06
P02656	P02656				3.08684e+07
P02671;P02671-2	P02671;P02671-2				1.84413e+08
P02675	P02675				8.90756e+07
P02679;P02679-2	P02679;P02679-2				1.27315e+08
P02686;P02686-3;P02686-4;P02686-5;P02686-6	P02686;P02686-3;P02686-4;P02686-5;P02686-6				523108
P02741	P02741				799529
P02743	P02743				9.18007e+06
P02745	P02745				7.41294e+07
P02746	P02746				2.11694e+08
P02747	P02747				6.62612e+07
P02748	P02748				4.63104e+07
P02749	P02749				4.95139e+07
P02750	P02750				6.20994e+07
P02751;P02751-1	P02751;P02751-1;P02751-10;P02751-11;P02751-12;P02751-13;P02751-14;P02751-16;P02751-17;P02751-2;P02751-3;P02751-4;P02751-5;P02751-6;P02751-7;P02751-8;P02751-9				2.67087e+08
P02753	P02753				7.46522e+07
P02760	P02760				6.35385e+07
P02763	P02763				1.97334e+09
P02765	P02765				3.83972e+08
P02766	P02766				4.26547e+09
P02768	P02768				1.86937e+10
P02774;P02774-3	P02774;P02774-2;P02774-3				8.9903e+08
P02786	P02786				2.03672e+06
P02787	P02787				4.80932e+09
P02788;P02788-2	P02788;P02788-2				3.46176e+06
P02790	P02790				1.09666e+09
P02792	P02792				2.44247e+06
P02794	P02794				7.81858e+06
P03950	P03950				3.05912e+06
P03951;P03951-2	P03951;P03951-2				4.5246e+06
P03952	P03952				2.76575e+07
P04003	P04003				4.89267e+06
P04004	P04004				2.36251e+08
P04040	P04040				180814
P04062;P04062-2;P04062-4;P04062-5	P04062;P04062-2;P04062-4;P04062-5				3.96e+06
P04066	P04066				5.88649e+06
P04070;P04070-2	P04070;P04070-2				2.64337e+06
P04075	P04075;P04075-2				4.25063e+07
P04080	P04080				2.65391e+06
P04085;P04085-2	P04085;P04085-2				7.32915e+06
P04114	P04114				4.87751e+07
P04156	P04156				4.19469e+08
P04179;P04179-4	P04179;P04179-2;P04179-3;P04179-4				1.41248e+07
P04180	P04180				2.92315e+07
P04196	P04196				1.48023e+08
P04211	P04211;A0A075B6I9				2.99014e+07
P04216	P04216				2.88457e+08
P04217	P04217;P04217-2				3.85073e+08
P04217-2	P04217-2				1.47386e+06
P04264	O95678;P02538;P04259;P04264;P05787;P12035;P13647;P35908;P48668;Q01546;Q7Z794;P05787-2				1.73517e+06
P04271	P04271				1.90256e+06
P04275	P04275				6.46091e+06
P04278	P04278;P04278-5				5.31354e+06
P04350;P07437;P68371	P04350;P07437;P68371				541816
P04406	P04406;P04406-2				1.75764e+07
P04439;P04439-2	P04439;P04439-2				9.68664e+06
P04792	P04792				504333
P04844-2	P04844;P04844-2				1.67102e+06
P05023;P05023-2;P05023-4	P05023;P05023-2;P05023-4				1.47332e+06
P05026;P05026-2	P05026;P05026-2				885660
P05060	P05060				3.61048e+08
P05067;P05067-11;P05067-8	P05067;P05067-4;P05067-10;P05067-11;P05067-3;P05067-5;P05067-6;P05067-7;P05067-8;P05067-9				2.72083e+08
P05090	P05090				4.07357e+09
P05107	P05107				332249
P05154	P05154				9.61122e+06
P05155;P05155-3	P05155;P05155-2;P05155-3				7.31294e+08
P05156	P05156				2.5184e+07
P05160	P05160				1.94116e+06
P05362	P05362				1.2177e+06
P05408;P05408-2	P05408;P05408-2				3.1019e+08
P05413	P05413				5.09712e+06
P05451;P48304	P05451;P48304				366221
P05452	P05452				5.1396e+07
P05543	P05543				2.73556e+07
P05546	P05546				5.21364e+07
P05556;P05556-2;P05556-3;P05556-4;P05556-5	P05556;P05556-2;P05556-5;P05556-3;P05556-4				1.0516e+06
P05937	P05937;P05937-2				7.70462e+06
P06276	P06276				5.60186e+06
P06280	P06280				500557
P06307	P06307				3.68318e+07
P06310	P06310				8.73203e+07
P06312	P06312				5.14777e+08
P06331	P01824;P01825;P06331;A0A0C4DH41;P0DP06;P0DP08				4.63095e+07
P06396	P06396;P06396-2;P06396-3;P06396-4				1.41533e+09
P06396-2	P06396-2				2.22962e+06
P06681	P06681;P06681-2;P06681-3				3.92109e+07
P06702	P06702				457432
P06703	P06703				3.03724e+06
P06727	P06727				3.5954e+08
P06732	P06732				689414
P06733	P06733;P06733-2				9.11054e+06
P06744;P06744-2	P06744;P06744-2				3.07718e+06
P06865	P06865				1.45362e+07
P07093-2;P07093-3	P07093;P07093-2;P07093-3				5.80156e+06
P07108;P07108-2;P07108-3;P07108-4;P07108-5	P07108;P07108-2;P07108-3;P07108-4;P07108-5;P07108-6				1.25791e+07
P07195	P00338;P07195;P07864;Q6ZMR3;P00338-3;P00338-2;P00338-4;P00338-5				5.19659e+07
P07225	P07225				6.64324e+07
P07237	P07237				2.19693e+06
P07311	P07311;P07311-2				1.98657e+06
P07333	P07333;P07333-2				3.40077e+07
P07339	P07339				2.82875e+08
P07357	P07357				2.8682e+07
P07358	P07358				7.70684e+07
P07360	P07360				1.28824e+07
P07451	P07451				994311
P07492	P07492;P07492-2;P07492-3				1.69523e+06
P07585	P07585				3.46761e+07
P07602;P07602-2;P07602-3	P07602;P07602-2;P07602-3				2.03098e+07
P07686	P07686				3.19038e+06
P07711	P07711;P07711-3				1.97832e+07
P07737	P07737				2.35458e+06
P07858	P07858				2.07606e+07
P07900;P07900-2	P07900;P08238;P07900-2				1.68212e+06
P07942	P07942				5.15247e+06
P07951;P07951-2;P07951-3	P06753;P07951;P09493;P09493-10;P67936;P07951-2;P09493-5;P06753-2;P06753-3;P09493-2;P09493-3;P09493-4;P09493-6;P09493-7;P09493-8;P09493-9;P06753-4;P06753-5;P06753-6;P07951-3;P67936-2				957175
P07996	P07996;P07996-2				2.14463e+06
P07998	P07998				3.14369e+07
P08123	P08123				4.66632e+07
P08174;P08174-2;P08174-3;P08174-4;P08174-5;P08174-6;P08174-7	P08174;P08174-2;P08174-3;P08174-4;P08174-5;P08174-6;P08174-7				3.35447e+07
P08185	P08185				5.73685e+07
P08195;P08195-2;P08195-3;P08195-4;P08195-5	P08195;P08195-4;P08195-2;P08195-3;P08195-5				5.01263e+06
P08238	P08238;Q58FF7				202277
P08253	P08253;P08253-2;P08253-3				2.64145e+07
P08294	P08294				6.13927e+07
P08493-2	P08493;P08493-2				4.17934e+07
P08519	P08519				1.03937e+06
P08571	P08571				2.85398e+08
P08572	P08572				1.07969e+06
P08581;P08581-2	P08581;P08581-2				558098
P08582	P08582				1.57924e+06
P08603	P08603				3.05568e+08
P08637	P08637				6.79625e+06
P08670	P05787;P08670;P08729;P17661;P41219;Q9NSB2;P05787-2;P41219-2				1.27858e+06
P08697	P08697;P08697-2				1.10306e+08
P08758	P08758				659180
P09104	P09104;P09104-2				1.37263e+07
P09172	P09172				361156
P09211	P09211				2.33806e+07
P09382	P09382				7.80991e+06
P09417;P09417-2	P09417;P09417-2				1.84354e+07
P09486	P09486				5.3353e+07
P09603	P09603;P09603-2;P09603-3				2.59267e+07
P09619	P09619				2.14127e+07
P09622	P09622;P09622-2				4.96725e+06
P09668	P09668				1.39792e+07
P09871	P09871				6.02688e+07
P09936	P09936				1.50709e+06
P09960;P09960-4	P09960;P09960-2;P09960-3;P09960-4				784275
P09972	P04075;P09972;P04075-2				2.70616e+07
P0C0L4;P0C0L4-2	P0C0L4;P0C0L4-2				8.35707e+07
P0C0L5	P0C0L4;P0C0L5;P0C0L4-2				8.27808e+08
P0C6S8	P0C6S8				1.99219e+06
P0CF74	P0CG04;P0DOY2;P0DOY3;P0CF74;B9A064;P0DOX8				1.60779e+08
P0CG47;P0CG48;P62979;P62987	P0CG47;P0CG48;P62979;P62987				1.4554e+08
P0DJI8;P0DJI9	P0DJI8;P0DJI9				2.09115e+06
P0DMQ5	P0DMQ5				1.41747e+07
P0DMV8;P0DMV8-2;P0DMV9	P0DMV8;P0DMV9;P0DMV8-2				2.24942e+06
P0DOX2	P01876;P01877;P01876-1;P01877-1;P0DOX2				3.83458e+08
P0DOX3	P0DOX3				1.98825e+07
P0DOX5	P01857;P01859;P0DOX5;P01857-1;P01859-1				2.08812e+09
P0DOX7	P01834;P0DOX7				5.59596e+08
P0DOX8	B9A064;P0DOX8				1.91953e+08
P0DOY2;P0DOY3	P0DOY2;P0DOY3				1.03627e+09
P0DP07	P0DP07				553774
P0DP23;P0DP24;P0DP25	P0DP23;P0DP24;P0DP25;P27482				1.07027e+06
P0DP58	P0DP58				1.48708e+08
P0DTE1	P0DTE1				3.20693e+06
P0DTE7;P0DTE8;P0DUB6	P04746;P0DTE7;P0DTE8;P0DUB6;P19961;P19961-2;P04746-2				1.37418e+06
P10124	P10124				5.21601e+06
P10153	P10153				6.58632e+06
P10253	P10253				2.89499e+06
P10321	P01889;P10321				6.0811e+06
P10451-3	P10451-3				1.24522e+07
P10451-5	P10451;P10451-4;P10451-5				3.46872e+08
P10586;P10586-2	P10586;P10586-2				9.13532e+06
P10599	P10599;P10599-2				9.94095e+06
P10619;P10619-2	P10619;P10619-2				380556
P10636;P10636-2;P10636-4;P10636-5;P10636-6;P10636-7;P10636-8;P10636-9	P10636;P10636-8;P10636-6;P10636-2;P10636-3;P10636-4;P10636-5;P10636-7;P10636-9				905350
P10643	P10643				1.17986e+08
P10644;P10644-2	P10644;P10644-2				758955
P10645	P10645				4.2242e+08
P10721;P10721-2	P10721;P10721-2				2.72248e+06
P10745	P10745				544411
P10768	P10768				1.95112e+06
P10909-6	P10909;P10909-4;P10909-6;P10909-2;P10909-3;P10909-5				4.02847e+09
P11021	P11021				8.05405e+07
P11047	P11047				2.97919e+06
P11117	P11117				1.65716e+06
P11142	P11142				2.88582e+06
P11215;P11215-2	P11215;P11215-2				255828
P11226	P11226				4.44544e+06
P11279	P11279;P11279-2				4.10668e+06
P11362-16	P11362;P11362-10;P11362-11;P11362-16;P11362-2;P11362-20;P11362-3;P11362-4;P11362-8;P11362-9				1.36408e+06
P11362-21;P11362-7	P11362;P11362-10;P11362-11;P11362-12;P11362-13;P11362-14;P11362-16;P11362-18;P11362-19;P11362-2;P11362-20;P11362-21;P11362-3;P11362-4;P11362-5;P11362-6;P11362-7;P11362-8;P11362-9				3.77686e+07
P11464-4	P11464-4				5.96097e+06
P11597;P11597-2	P11597;P11597-2				960932
P11717	P11717				9.71343e+06
P12107;P12107-2;P12107-3;P12107-4	P12107;P12107-2;P12107-3;P12107-4				297560
P12109	P12109				2.8408e+07
P12110	P12110;P12110-2;P12110-3				4.90598e+06
P12111	P12111				289744
P12111-4	P12111;P12111-2;P12111-4				4.79913e+07
P12259	P12259				1.85157e+07
P12272;P12272-2;P12272-3	P12272;P12272-2;P12272-3				4.18954e+06
P12277	P12277				707236
P12314;Q92637;Q92637-3	P12314;Q92637;Q92637-3				1.25538e+07
P12318;P12318-2	P12318;P31994;P31995;P12318-2;P31994-2;P31994-3;P31994-4;P31994-5;P31995-2;P31995-3;P31995-4				5.70206e+06
P12821;P12821-2	P12821;P12821-3;P12821-2;P12821-4				3.67544e+06
P12830;P12830-2	P12830;P12830-2				1.97932e+06
P12955;P12955-2	P12955;P12955-2;P12955-3				1.89218e+06
P13473;P13473-2;P13473-3	P13473;P13473-2;P13473-3				3.55064e+07
P13489	P13489				847689
P13497;P13497-2;P13497-3;P13497-4;P13497-5;P13497-6	P13497;P13497-2;P13497-3;P13497-4;P13497-5;P13497-6				1.38006e+06
P13521	P13521				6.08053e+07
P13591	P13591;P13591-1;P13591-3;P13591-4;P13591-5;P13591-6				1.38122e+08
P13591-3	P13591-1;P13591-3;P13591-4				3.93807e+07
P13598	P13598				9.75444e+06
P13611;P13611-5	P13611;P13611-2;P13611-3;P13611-4;P13611-5				3.18574e+07
P13637;P13637-2;P13637-3	P13637;P13637-2;P13637-3				1.15539e+06
P13645	P02533;P08779;P13645;Q7Z3Y7;Q7Z3Y8;Q7Z3Y9;Q7Z3Z0				2.34471e+06
P13667	P13667				868237
P13671	P13671				1.93518e+07
P13693	P13693				410366
P13796	P13796				3.47828e+06
P13797;P13797-2;P13797-3	P13797;P13797-2;P13797-3				374866
P13987;P13987-2	P13987;P13987-2				1.12449e+08
P14136	P14136				3.43635e+06
P14138;P14138-2;P14138-3	P14138;P14138-2;P14138-3				3.51064e+06
P14151;P14151-2	P14151;P14151-2				4.32572e+06
P14174	P14174				4.17229e+06
P14207	P14207				1.54222e+06
P14209;P14209-3	P14209;P14209-3				2.89459e+06
P14314-2	P14314;P14314-2				5.88609e+06
P14324;P14324-2	P14324;P14324-2				1.01394e+06
P14384	P14384				1.97968e+06
P14415	P14415				3.29501e+06
P14543	P14543;P14543-2				1.47672e+07
P14618-2	P14618;P14618-2;P14618-3				3.59953e+07
P14618;P14618-3	P14618;P14618-3				660793
P14621	P14621				2.62157e+06
P14625	P14625;Q58FF3				4.79388e+06
P15086	P15085;P15086				714042
P15090	P15090				1.50839e+06
P15121	P15121				828738
P15144	P15144				1.18235e+06
P15151;P15151-2;P15151-3;P15151-4	P15151;P15151-2;P15151-3;P15151-4				4.71863e+06
P15169	P15169				3.29388e+06
P15259	P15259				67557.1
P15289;P15289-2	P15289;P15289-2				2.90969e+06
P15291;P15291-2	P15291;P15291-2				1.17461e+07
P15502-1;P15502-2;P15502-4;P15502-5	P15502-1;P15502-2;P15502-4;P15502-5				1.84772e+06
