Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Random_20samples_from_each_dataset/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleA01.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Random_20samples_from_each_dataset/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleA02.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Random_20samples_from_each_dataset/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleA03.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Random_20samples_from_each_dataset/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleA04.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Random_20samples_from_each_dataset/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleA07.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Random_20samples_from_each_dataset/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleA08.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Random_20samples_from_each_dataset/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleB02.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Random_20samples_from_each_dataset/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleB03.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Random_20samples_from_each_dataset/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleB04.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Random_20samples_from_each_dataset/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleB05.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Random_20samples_from_each_dataset/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleB06.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Random_20samples_from_each_dataset/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleC01.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Random_20samples_from_each_dataset/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleC02.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Random_20samples_from_each_dataset/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleC03.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Random_20samples_from_each_dataset/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleC04.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Random_20samples_from_each_dataset/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleC05.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Random_20samples_from_each_dataset/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleD08.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Random_20samples_from_each_dataset/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleD11.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Random_20samples_from_each_dataset/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleD12.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Random_20samples_from_each_dataset/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleE07.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Random_20samples_from_each_dataset/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_A12_CSF_949-15.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Random_20samples_from_each_dataset/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_A1_CSF_670-12.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Random_20samples_from_each_dataset/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_A2_CSF_248-15.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Random_20samples_from_each_dataset/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_A4_CSF_86-14.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Random_20samples_from_each_dataset/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_A8_CSF_471-12.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Random_20samples_from_each_dataset/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_A9_CSF_695-15.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Random_20samples_from_each_dataset/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_B4_CSF_582-14.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Random_20samples_from_each_dataset/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_B7_CSF_496-15.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Random_20samples_from_each_dataset/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_B8_CSF_828-15.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Random_20samples_from_each_dataset/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_B9_CSF_851-15.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Random_20samples_from_each_dataset/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_C11_CSF_986-14.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Random_20samples_from_each_dataset/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_C1_CSF_656-15.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Random_20samples_from_each_dataset/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_C2_CSF_1239-14.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Random_20samples_from_each_dataset/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_C3_CSF_974-14.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Random_20samples_from_each_dataset/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_C4_CSF_976-13.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Random_20samples_from_each_dataset/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_D4_CSF_522-13.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Random_20samples_from_each_dataset/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_F2_CSF_755.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Random_20samples_from_each_dataset/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_F3_CSF_865.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Random_20samples_from_each_dataset/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_F4_CSF_51.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Random_20samples_from_each_dataset/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_F6_CSF_134.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Random_20samples_from_each_dataset/All_Raw/20190228_QX1_PhGe_SA_EASY12-10_Deigendesch_A10_82876065.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Random_20samples_from_each_dataset/All_Raw/20190228_QX1_PhGe_SA_EASY12-10_Deigendesch_A2_82872920.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Random_20samples_from_each_dataset/All_Raw/20190228_QX1_PhGe_SA_EASY12-10_Deigendesch_A3_82883165_repeat2.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Random_20samples_from_each_dataset/All_Raw/20190228_QX1_PhGe_SA_EASY12-10_Deigendesch_A4_190104103.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Random_20samples_from_each_dataset/All_Raw/20190228_QX1_PhGe_SA_EASY12-10_Deigendesch_A7_79061681_repeat.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Random_20samples_from_each_dataset/All_Raw/20190228_QX1_PhGe_SA_EASY12-10_Deigendesch_A8_79114549_repeat.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Random_20samples_from_each_dataset/All_Raw/20190228_QX1_PhGe_SA_EASY12-10_Deigendesch_A9_82544855.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Random_20samples_from_each_dataset/All_Raw/20190228_QX1_PhGe_SA_EASY12-10_Deigendesch_D1_82545185.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Random_20samples_from_each_dataset/All_Raw/20190228_QX1_PhGe_SA_EASY12-10_Deigendesch_D2_79110561.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Random_20samples_from_each_dataset/All_Raw/20190228_QX1_PhGe_SA_EASY12-10_Deigendesch_D3_129189776.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Random_20samples_from_each_dataset/All_Raw/20190228_QX1_PhGe_SA_EASY12-10_Deigendesch_D4_168751414.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Random_20samples_from_each_dataset/All_Raw/20190228_QX1_PhGe_SA_EASY12-10_Deigendesch_E4_190225869_repeat2.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Random_20samples_from_each_dataset/All_Raw/20190228_QX1_PhGe_SA_EASY12-10_Deigendesch_E5_129187004_repeat.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Random_20samples_from_each_dataset/All_Raw/20190228_QX1_PhGe_SA_EASY12-10_Deigendesch_E6_129188085.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Random_20samples_from_each_dataset/All_Raw/20190228_QX1_PhGe_SA_EASY12-10_Deigendesch_E7_81758548.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Random_20samples_from_each_dataset/All_Raw/20190228_QX1_PhGe_SA_EASY12-10_Deigendesch_G1_82881418_repeat.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Random_20samples_from_each_dataset/All_Raw/20190228_QX1_PhGe_SA_EASY12-10_Deigendesch_G3_79069638.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Random_20samples_from_each_dataset/All_Raw/20190228_QX1_PhGe_SA_EASY12-10_Deigendesch_G4_190101656_repeat.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Random_20samples_from_each_dataset/All_Raw/20190228_QX1_PhGe_SA_EASY12-10_Deigendesch_G6_168744541.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Random_20samples_from_each_dataset/All_Raw/20190228_QX1_PhGe_SA_EASY12-10_Deigendesch_G7_79061594.mzML
O75973	O75973	C1QRF_HUMAN	C1QL1		655336	435985	337944	576870	326465	250900	591585	560915	212639	391055	599562			382138	319004	589771		474484	345827	412970	601586	388041	386246	568378	801204	596061	499511	545090	449499	566158	597316	460648	433008	623668	459189	687944	501369	656943	475798	545709	516406	561122	556476	939849	536175	580974	484850	909132	799565	495478	762803	411900	571120	439858	1.01325e+06	257242	826418	573948	683303	748830
O75976	O75976	CBPD_HUMAN	CPD		1.95732e+06	2.03874e+06	1.69782e+06	2.09707e+06	1.84513e+06	1.13383e+06	1.62978e+06	1.5422e+06	1.3272e+06	1.45246e+06	1.86168e+06	1.54197e+06	2.02321e+06	1.74503e+06	1.79069e+06	2.31526e+06	1.28531e+06	1.51452e+06	1.87773e+06	1.64711e+06	1.57546e+06	1.17594e+06	1.19694e+06	1.60846e+06	1.46212e+06	1.19669e+06	1.32086e+06	1.73535e+06	1.46216e+06	1.32343e+06	1.29823e+06	1.56547e+06	1.38003e+06	1.23716e+06	1.2609e+06	1.30229e+06	1.51769e+06	1.08667e+06	1.13394e+06	1.33235e+06	1.47536e+06	1.05993e+06	1.1242e+06	1.66165e+06	1.46872e+06	1.7334e+06	1.51287e+06	1.74654e+06	1.35025e+06	1.37304e+06	1.3694e+06	1.87128e+06	1.7074e+06	1.14579e+06	1.67337e+06	1.03911e+06	1.2821e+06	1.52808e+06	1.47418e+06	1.02376e+06
O76031	O76031	CLPX_HUMAN	CLPX		2.70365e+06	1.84491e+06	1.46598e+06	1.86337e+06	1.86061e+06	2.14919e+06	2.04575e+06	2.53404e+06	982361	2.18251e+06	3.59271e+06	2.35942e+06	2.43782e+06	3.3658e+06	2.12342e+06	2.39105e+06	1.62995e+06	810272	927051	2.33411e+06												1.52681e+06										277943	517323																	
O76061	O76061	STC2_HUMAN	STC2		3.10941e+06	3.45346e+06	3.43385e+06	3.22807e+06	4.14674e+06	2.70175e+06	2.76673e+06	3.70158e+06	2.40397e+06	3.05321e+06	3.46525e+06	2.20131e+06	3.13696e+06	3.53434e+06	2.37288e+06	2.8925e+06	2.54973e+06	3.17994e+06	3.15636e+06	3.57684e+06	2.99885e+06	2.3046e+06	2.9239e+06	2.70441e+06	2.93858e+06	2.52995e+06	2.26318e+06	3.47557e+06	3.03992e+06	2.95397e+06	2.63419e+06	4.14851e+06	2.45289e+06	2.58462e+06	2.68992e+06	3.53599e+06	2.92837e+06	3.15661e+06	2.32101e+06	2.53822e+06	3.71446e+06	2.96782e+06	2.92898e+06	3.16512e+06	2.15947e+06	4.00188e+06	4.49261e+06	4.00039e+06	4.32858e+06	3.58572e+06	3.93749e+06	2.41881e+06	3.00272e+06	3.00089e+06	3.11647e+06	2.30839e+06	3.3163e+06	3.81842e+06	2.88684e+06	3.20001e+06
O76070	O76070	SYUG_HUMAN	SNCG		1.60259e+06	1.91661e+06	1.63618e+06	1.19674e+06	549103	493896		497020	906308	1.31887e+06	494930	337657	757990	1.03071e+06	855720	1.63831e+06	524879	1.21711e+06	1.13302e+06	1.26727e+06	2.34503e+06	1.87934e+06	1.75803e+06	1.32347e+06	1.27355e+06	1.39046e+06	756986	1.681e+06	1.35716e+06	1.57783e+06	906834	2.20252e+06	1.71258e+06	1.31902e+06	1.1959e+06	732743	970278	1.43414e+06	1.33667e+06	1.30181e+06	1.4635e+06	1.36503e+06	651169	1.51276e+06	1.1504e+06	1.09115e+06	436106	1.02797e+06	1.73963e+06	904172	1.22721e+06	1.5945e+06	1.4168e+06	858452	1.23773e+06	2.39199e+06	817458	1.34545e+06	1.29798e+06	
O94760	O94760;O94760-2	DDAH1_HUMAN	DDAH1		6.15931e+06	6.67904e+06	6.74723e+06	7.27867e+06	5.07584e+06	4.42802e+06	3.91937e+06	5.26417e+06	4.96154e+06	6.40424e+06	3.61438e+06	5.24735e+06	5.20617e+06	5.38876e+06	6.32998e+06	7.15328e+06	7.35082e+06	3.75907e+06	6.52599e+06	6.40714e+06	7.978e+06	4.24175e+06	5.97574e+06	5.82667e+06	4.10411e+06	6.24159e+06	4.89579e+06	8.17981e+06	6.22231e+06	7.66438e+06	4.2102e+06	8.54845e+06	8.30722e+06	6.4869e+06	5.83862e+06	5.73925e+06	4.57188e+06	5.41202e+06	5.60652e+06	5.7757e+06	5.28598e+06	7.02359e+06	5.48156e+06	7.31129e+06	6.30118e+06	6.74304e+06	5.27317e+06	8.15294e+06	9.15133e+06	7.92532e+06	1.01506e+07	4.80489e+06	7.79113e+06	5.52293e+06	7.37015e+06	3.84265e+06	6.57393e+06	7.02343e+06	6.58202e+06	6.18899e+06
O94766	O94766;Q9NPZ5	B3GA3_HUMAN	B3GAT3		1.47598e+06	1.97312e+06	1.45192e+06	1.51657e+06	1.12682e+06	876171	1.33287e+06	771792	1.26015e+06	783106	1.02054e+06	1.17613e+06	741530	1.32152e+06	1.39824e+06	1.08765e+06	1.07071e+06	1.10985e+06	1.37188e+06	1.43076e+06	1.12089e+06	1.24377e+06	1.51509e+06	1.66211e+06	1.66906e+06	1.71892e+06	1.48014e+06	1.98491e+06	1.74404e+06	1.89957e+06	1.57978e+06	1.76328e+06	1.53555e+06	1.75783e+06	2.18135e+06	1.57538e+06	1.61949e+06	1.51252e+06	1.20966e+06	1.37868e+06	1.37398e+06	1.58652e+06	1.32969e+06	1.3318e+06	1.76364e+06	1.50008e+06	1.53521e+06	1.63882e+06	1.55604e+06	2.07767e+06	1.54418e+06	2.45541e+06	1.67283e+06	1.3908e+06	1.22317e+06	901097	1.31888e+06	1.39994e+06	1.52825e+06	1.5264e+06
O94769	O94769;O94769-2	ECM2_HUMAN	ECM2		9.41378e+06	7.33012e+06	6.86087e+06	5.48964e+06	7.85172e+06	8.75805e+06	5.87547e+06	9.18845e+06	6.81743e+06	5.20832e+06	8.81531e+06	7.86942e+06	7.04377e+06	6.36125e+06	5.5991e+06	9.42426e+06	4.68147e+06	5.94348e+06	7.18843e+06	5.22275e+06	8.73718e+06	1.37211e+07	7.6728e+06	1.18367e+07	1.35998e+07	1.09897e+07	1.08316e+07	1.05898e+07	8.23711e+06	1.14166e+07	9.67041e+06	8.54954e+06	9.61221e+06	9.61311e+06	1.12156e+07	1.08928e+07	7.8861e+06	7.65288e+06	9.10349e+06	1.1758e+07	9.39397e+06	1.02818e+07	1.24847e+07	1.51353e+07	1.06314e+07	9.25733e+06	1.55976e+07	1.01117e+07	1.09055e+07	1.14164e+07	1.16548e+07	9.74666e+06	9.78158e+06	1.16221e+07	1.15921e+07	1.03323e+07	1.0802e+07	1.17601e+07	1.37675e+07	8.17527e+06
O94772;O94772-2	O94772;O94772-2	LY6H_HUMAN	LY6H		6.17731e+07	8.74012e+07	7.67666e+07	7.3583e+07	8.19865e+07	6.19548e+07	9.42511e+07	5.95402e+07	6.58978e+07	6.15941e+07	3.82382e+07	7.81152e+07	6.94958e+07	7.86913e+07	8.19797e+07	7.0882e+07	4.62989e+07	1.60943e+07	7.94234e+07	1.20757e+08	1.47488e+08	6.57421e+07	1.0237e+08	1.40273e+08	1.08511e+08	1.51629e+08	9.16281e+07	1.3026e+08	1.23828e+08	6.76519e+07	4.79886e+07	1.36149e+08	1.0691e+08	1.05123e+08	6.98667e+07	6.74271e+07	9.42172e+07	1.20988e+08	8.49177e+07	1.54153e+08	1.35402e+08	3.70246e+07	4.62857e+07	8.06177e+07	1.31705e+08	1.64365e+08	1.33766e+08	1.48544e+08	1.18506e+08	7.75131e+07	1.13394e+08	4.7179e+07	1.45076e+08	6.07714e+07	1.19243e+08	5.72588e+07	4.61108e+07	1.11804e+08	7.43739e+07	8.93348e+07
O94779;O94779-2	O94779;O94779-2;O94779-4	CNTN5_HUMAN	CNTN5		1.04281e+06	997907	859842	996237	653901	433455	491275	716568	171164	706512	701054	490179	1.11534e+06	993282	894074	986931	986964	737895	1.02835e+06	1.25154e+06	1.00018e+06	264208	740529	540169	392968	779541	404858	463914	447776	426615	228075	619213	581788	605872	327969	426560	436790	578340	529302	1.15286e+06	317852	518545	366680	868285	685377	689991	282736	327871	784523	370962	715592	101006	892295	348481	1.00557e+06	558480	626733	607546	514868	473727
O94856-11	O94856;O94856-10;O94856-11;O94856-12;O94856-13;O94856-3;O94856-4;O94856-5;O94856-6;O94856-7;O94856-8;O94856-9	NFASC_HUMAN	NFASC		2.9021e+07	2.8303e+07	3.07153e+07	3.31715e+07	2.67439e+07	1.49641e+07	2.57926e+07	2.70547e+07	2.50645e+07	2.94674e+07	2.17524e+07	1.88625e+07	2.56724e+07	3.01604e+07	3.37451e+07	3.08586e+07	2.54663e+07	1.74224e+07	2.64162e+07	2.46789e+07	3.0022e+07	2.34817e+07	2.98047e+07	2.9204e+07	2.46027e+07	2.81066e+07	3.34387e+07	3.22824e+07	3.27738e+07	2.58836e+07	2.27751e+07	2.9376e+07	3.31951e+07	3.21634e+07	2.84464e+07	2.85604e+07	2.9165e+07	3.23431e+07	2.63771e+07	3.79327e+07	2.9447e+07	2.2687e+07	2.03863e+07	2.55317e+07	2.56107e+07	3.06677e+07	2.52822e+07	3.0627e+07	2.46015e+07	2.8601e+07	2.70199e+07	2.75081e+07	2.99003e+07	2.32217e+07	3.00986e+07	1.45861e+07	1.76149e+07	2.45832e+07	2.40576e+07	2.0499e+07
O94856-12;O94856-4;O94856-9	O94856-12;O94856-4;O94856-9	NFASC_HUMAN	NFASC		2.12499e+06	2.04909e+06	2.76152e+06	2.64681e+06	1.43662e+06	1.07647e+06	2.19129e+06	1.83701e+06	2.13085e+06	2.61721e+06	1.18638e+06	2.67976e+06	1.63564e+06	2.17199e+06	2.88246e+06	1.89192e+06	1.68013e+06		1.2564e+06	1.40891e+06	2.98277e+06	2.01728e+06	2.18295e+06	2.80712e+06		2.52033e+06	2.51548e+06	1.85643e+06	2.58396e+06	2.30718e+06	2.05677e+06	2.32272e+06	2.24509e+06	3.03627e+06	2.97769e+06	1.69879e+06	2.36565e+06	2.56576e+06	2.39138e+06	2.98027e+06	2.773e+06	487666		795389	995293	1.53776e+06	1.04688e+06	1.04928e+06	988118	1.82114e+06	1.25222e+06	2.02063e+06	1.81294e+06	1.20085e+06	937756	331061		966206	2.11877e+06	913634
O94898	O94898	LRIG2_HUMAN	LRIG2		931396	1.07952e+06	1.14197e+06	963245	861881	656283	1.12822e+06	1.07529e+06	863435	1.03447e+06	1.16526e+06	153006	1.23202e+06	910112	1.41705e+06	927061	956681	1.10943e+06	913756	1.17955e+06	1.02054e+06	800987	696537	968646	1.73082e+06	919603	1.10087e+06	1.24221e+06	876957	959443	679187	1.27636e+06	985050	1.0758e+06	888034	875333	798460	907799	454975	1.06565e+06	889502	1.10294e+06	832415	811399	699527	1.01596e+06	663747	1.01845e+06	1.02736e+06	561990	1.13245e+06	558987	1.00364e+06	855620	1.2883e+06	709471	1.00712e+06	949908	925445	1.25497e+06
O94910	O94910;O94910-2	AGRL1_HUMAN	ADGRL1		6.31326e+06	7.16007e+06	8.40669e+06	8.83472e+06	6.22881e+06	3.81949e+06	5.1082e+06	6.72467e+06	6.53908e+06	6.07063e+06	5.96102e+06	5.50243e+06	7.23409e+06	7.85448e+06	7.86345e+06	7.99291e+06	5.7882e+06	4.06362e+06	7.61563e+06	6.80149e+06	6.8928e+06	4.41783e+06	6.20607e+06	6.69278e+06	5.42142e+06	6.52319e+06	6.35878e+06	7.06652e+06	7.4161e+06	5.65246e+06	5.47844e+06	7.18368e+06	6.65585e+06	6.72311e+06	5.21552e+06	5.8571e+06	6.64546e+06	6.54581e+06	7.11168e+06	8.07505e+06	5.23513e+06	4.54283e+06	5.52806e+06	5.762e+06	5.30452e+06	7.41201e+06	5.58262e+06	5.05111e+06	5.7569e+06	5.61711e+06	5.69603e+06	4.38377e+06	7.3987e+06	4.94985e+06	6.5517e+06	3.48295e+06	4.06587e+06	6.23432e+06	4.914e+06	5.44961e+06
O94919	O94919	ENDD1_HUMAN	ENDOD1		3.36623e+07	3.64288e+07	3.47138e+07	3.46617e+07	3.68026e+07	2.59327e+07	2.56536e+07	4.53509e+07	3.0281e+07	2.95175e+07	3.57287e+07	2.85857e+07	3.30445e+07	3.28519e+07	3.60206e+07	3.70314e+07	2.77739e+07	2.73914e+07	3.14308e+07	3.81115e+07	3.45882e+07	1.94675e+07	3.56585e+07	2.81083e+07	2.736e+07	4.09368e+07	3.00097e+07	2.6827e+07	2.56169e+07	3.42613e+07	2.31875e+07	2.88605e+07	2.97817e+07	2.467e+07	2.78476e+07	2.44201e+07	2.64374e+07	3.33541e+07	3.42496e+07	2.8176e+07	2.36868e+07	2.23319e+07	2.25643e+07	3.11678e+07	2.93795e+07	3.10816e+07	3.058e+07	2.82722e+07	3.144e+07	2.40884e+07	3.18332e+07	2.0843e+07	3.65889e+07	3.19186e+07	2.87247e+07	2.09119e+07	2.38424e+07	3.50884e+07	2.45407e+07	3.06263e+07
O94933	O94933	SLIK3_HUMAN	SLITRK3		1.26893e+06	1.19963e+06	1.51214e+06	1.79597e+06	1.04369e+06	558320	816324	807278	1.3352e+06	677331	580830	978820	1.33044e+06	1.43747e+06	1.55402e+06	1.68666e+06	1.137e+06	705915	1.23267e+06	861187	632859	534060	753991	722448	698987	480761	1.0689e+06	907434	1.17485e+06	629208	367437	710772	766984	1.24459e+06	418828	666339	520438	620329	384229	602700	608699	1.11842e+06	554217	1.09598e+06	648021	892072	1.15468e+06	1.57485e+06	1.08909e+06	737388	931579	1.0111e+06	1.13198e+06	583999	1.95122e+06	531794	1.39599e+06	612286	755314	1.23778e+06
O94973;O94973-2	O94973;O94973-2	AP2A2_HUMAN	AP2A2			83201.6	135502												15023.7						229144	142129	148701	149690	172919	217299	234196	234943	211020	212981	140323	201382	202531	165248	228792	184310	192242	136442	79609	215825	276819		94879.2	277976	253448	272173	270730	195690	333502	342301	295243		307463		239859		212256	283501	323324	
O94985	O94985	CSTN1_HUMAN	CLSTN1		1.36245e+06	1.78887e+06	1.14788e+06	1.64111e+06	1.80403e+06	1.14648e+06	2.13486e+06	1.72547e+06	1.66527e+06	1.7312e+06	2.14363e+06	1.3773e+06	1.4544e+06	2.07334e+06	1.63908e+06	1.72797e+06	1.08886e+06	1.16005e+06	1.21021e+06	1.26115e+06	2.13045e+06	3.48568e+06	2.09255e+06	1.81691e+06	2.1614e+06	2.95849e+06	2.16069e+06	1.75099e+06	2.0273e+06	2.87359e+06	2.70485e+06	2.19025e+06	2.62322e+06	1.69084e+06	2.67088e+06	2.4009e+06	2.20395e+06	3.02902e+06	3.48133e+06	2.4995e+06	1.60891e+06	1.69287e+06	1.6066e+06	1.99379e+06	1.69529e+06	2.25212e+06			1.66274e+06	1.478e+06	1.88977e+06	2.63165e+06	2.17808e+06	1.71275e+06	1.61168e+06	1.09485e+06	1.08988e+06	1.99758e+06	1.27672e+06	2.10081e+06
